Product_ID,Category,Subcategory,Original_Price,Final_Price,Discount_Percent,Rating,Purchase_Date,Scraping_Date
6cff7e5b-7,Books,Books,214.73,107.36,50,4.3,2024-09-24,2024-12-01
605dde07-5,Books,Books,249.63,224.67,10,3.5,2024-07-24,2024-12-01
ac3960d0-3,Toys,Toys,45.18,31.63,30,2.7,2024-10-20,2024-12-01
4c3fce3c-7,Books,Books,41.06,36.95,10,4.5,2024-10-17,2024-12-01
c6297969-c,Clothing,Clothing,381.42,381.42,0,3.2,2024-01-02,2024-12-01
1a41a273-7,Beauty,Beauty,493.08,468.43,5,3.6,2024-08-22,2024-12-01
3821c082-a,Clothing,Clothing,117.31,117.31,0,4.2,2024-10-18,2024-12-01
a0806601-f,Sports,Sports,253.73,228.36,10,3.3,2024-07-31,2024-12-01
c71fd02b-3,Electronics,Electronics,334.97,234.48,30,2.6,2024-03-05,2024-12-01
d8f7208e-9,Books,Books,58.66,49.86,15,3.4,2024-06-24,2024-12-01
13a0fb92-0,Electronics,Electronics,79.22,79.22,0,4.9,2024-02-11,2024-12-01
348eebab-6,Toys,Toys,476.9,333.83,30,4.1,2024-07-12,2024-12-01
e845627c-e,Home & Kitchen,Home & Kitchen,268.4,241.56,10,4.2,2024-09-10,2024-12-01
eca4c411-a,Books,Books,103.52,93.17,10,4.1,2024-07-04,2024-12-01
2171a7a9-3,Clothing,Clothing,470.39,329.27,30,3.0,2024-03-27,2024-12-01
081c867e-d,Clothing,Clothing,322.28,306.17,5,3.5,2024-06-22,2024-12-01
a2ca0417-c,Books,Books,268.31,201.23,25,4.4,2024-01-17,2024-12-01
0c8235e6-1,Clothing,Clothing,395.04,316.03,20,2.8,2024-02-20,2024-12-01
6d6f9b42-8,Sports,Sports,75.21,63.93,15,3.2,2024-07-28,2024-12-01
bc16cccb-e,Toys,Toys,336.21,302.59,10,3.2,2024-06-04,2024-12-01
b4fd3311-4,Clothing,Clothing,472.19,472.19,0,3.6,2024-03-10,2024-12-01
3bf3112c-c,Toys,Toys,268.42,255.0,5,5.0,2024-01-26,2024-12-01
41409b71-d,Clothing,Clothing,70.29,35.15,50,2.7,2024-03-29,2024-12-01
75fb7c82-7,Clothing,Clothing,124.79,99.83,20,3.8,2024-03-23,2024-12-01
632f132c-2,Electronics,Electronics,358.47,179.24,50,2.9,2024-03-16,2024-12-01
6782d91e-a,Books,Books,11.83,11.24,5,4.9,2024-04-13,2024-12-01
5eb79b27-e,Electronics,Electronics,361.89,361.89,0,2.8,2024-02-06,2024-12-01
6ad98a9f-a,Books,Books,22.47,11.23,50,3.5,2024-06-27,2024-12-01
cc6afc23-3,Electronics,Electronics,257.41,193.06,25,4.3,2024-08-04,2024-12-01
72a2a739-6,Electronics,Electronics,447.66,313.36,30,4.3,2024-11-17,2024-12-01
06f04616-9,Sports,Sports,107.75,80.81,25,3.6,2024-10-24,2024-12-01
4767f4f9-a,Toys,Toys,430.37,408.85,5,3.4,2024-01-24,2024-12-01
d4b67c79-9,Toys,Toys,389.18,311.34,20,3.5,2024-10-29,2024-12-01
11bc8942-0,Toys,Toys,14.0,13.3,5,3.2,2024-01-02,2024-12-01
ae94fc57-6,Toys,Toys,83.76,71.2,15,3.0,2024-02-26,2024-12-01
c746b898-a,Toys,Toys,461.12,230.56,50,3.7,2024-03-30,2024-12-01
492eb03f-1,Beauty,Beauty,477.27,453.41,5,3.2,2024-08-15,2024-12-01
4c69c893-e,Beauty,Beauty,401.83,281.28,30,3.2,2024-10-25,2024-12-01
fbc99468-d,Books,Books,107.73,96.96,10,4.1,2024-03-24,2024-12-01
d0fde69e-d,Beauty,Beauty,353.55,300.52,15,4.9,2024-11-04,2024-12-01
b061f870-c,Sports,Sports,142.07,134.97,5,4.0,2024-09-22,2024-12-01
195cfd98-7,Home & Kitchen,Home & Kitchen,224.1,168.07,25,2.7,2024-07-20,2024-12-01
6eaf6197-0,Toys,Toys,142.54,99.78,30,2.7,2024-06-12,2024-12-01
282631c1-5,Home & Kitchen,Home & Kitchen,179.89,89.94,50,4.9,2024-05-23,2024-12-01
6802eae8-d,Home & Kitchen,Home & Kitchen,342.71,274.17,20,3.2,2024-05-30,2024-12-01
3a69c3a0-d,Books,Books,489.86,342.9,30,2.7,2024-10-14,2024-12-01
19db04e8-9,Home & Kitchen,Home & Kitchen,189.68,180.2,5,4.0,2024-02-05,2024-12-01
fa06d96a-a,Home & Kitchen,Home & Kitchen,95.16,85.64,10,4.1,2024-09-07,2024-12-01
a121de58-6,Home & Kitchen,Home & Kitchen,177.35,141.88,20,4.1,2024-03-02,2024-12-01
6714d9f5-0,Beauty,Beauty,223.91,156.74,30,3.2,2024-10-08,2024-12-01
6f933a3f-7,Clothing,Clothing,386.24,366.93,5,2.5,2024-11-15,2024-12-01
2a3c4165-1,Sports,Sports,150.85,135.76,10,4.9,2024-03-28,2024-12-01
62618c9b-0,Clothing,Clothing,447.22,380.14,15,3.1,2024-09-16,2024-12-01
51ea777d-f,Sports,Sports,251.13,251.13,0,4.2,2024-10-09,2024-12-01
4308730e-9,Sports,Sports,405.16,303.87,25,4.3,2024-11-09,2024-12-01
136fbb48-c,Beauty,Beauty,471.46,400.74,15,4.0,2024-08-27,2024-12-01
17a0e86a-6,Beauty,Beauty,10.58,10.05,5,3.3,2024-04-27,2024-12-01
2245ba41-8,Sports,Sports,491.92,344.34,30,3.2,2024-07-20,2024-12-01
656c4717-e,Sports,Sports,247.75,235.36,5,4.0,2024-07-11,2024-12-01
2fa4644f-f,Sports,Sports,158.62,126.9,20,4.7,2024-08-30,2024-12-01
803ed1ef-4,Home & Kitchen,Home & Kitchen,336.93,320.08,5,4.9,2024-06-03,2024-12-01
7cf4dc07-6,Toys,Toys,311.3,233.48,25,2.8,2024-02-02,2024-12-01
68931536-a,Toys,Toys,280.73,266.69,5,2.9,2024-08-11,2024-12-01
5e363698-2,Beauty,Beauty,436.53,436.53,0,4.9,2024-04-16,2024-12-01
b5e7c030-b,Toys,Toys,366.94,293.55,20,4.3,2024-09-08,2024-12-01
9c1c55f3-3,Books,Books,13.49,12.82,5,4.7,2024-08-07,2024-12-01
0e574c91-5,Electronics,Electronics,182.15,145.72,20,3.0,2024-03-11,2024-12-01
b81a2d01-e,Clothing,Clothing,140.83,126.75,10,4.0,2024-01-06,2024-12-01
a937b54d-f,Books,Books,159.05,111.34,30,4.3,2024-02-18,2024-12-01
66bc7e84-f,Home & Kitchen,Home & Kitchen,136.1,136.1,0,4.2,2024-01-04,2024-12-01
5ed1a6ec-f,Home & Kitchen,Home & Kitchen,192.28,153.82,20,3.5,2024-09-06,2024-12-01
b4223b18-c,Electronics,Electronics,437.53,371.9,15,2.5,2024-03-30,2024-12-01
ba30a600-6,Home & Kitchen,Home & Kitchen,128.95,128.95,0,4.0,2024-09-03,2024-12-01
00d20e0d-6,Home & Kitchen,Home & Kitchen,355.35,337.58,5,3.1,2024-03-20,2024-12-01
3ef564dd-7,Clothing,Clothing,491.63,417.89,15,3.6,2024-02-14,2024-12-01
fe6ad58f-0,Books,Books,137.13,130.27,5,4.9,2024-11-20,2024-12-01
aa78760a-b,Electronics,Electronics,457.41,343.06,25,3.5,2024-11-12,2024-12-01
1d053cf8-1,Beauty,Beauty,425.6,340.48,20,4.6,2024-05-11,2024-12-01
26a27ad3-4,Home & Kitchen,Home & Kitchen,204.49,102.25,50,3.0,2024-04-26,2024-12-01
49502edc-e,Clothing,Clothing,471.03,471.03,0,4.2,2024-08-28,2024-12-01
7e6780ba-b,Clothing,Clothing,420.58,357.49,15,4.9,2024-01-29,2024-12-01
1517ace3-f,Home & Kitchen,Home & Kitchen,214.62,214.62,0,2.8,2024-09-16,2024-12-01
b92d62e3-c,Books,Books,494.16,247.08,50,2.5,2024-02-09,2024-12-01
ba598345-4,Electronics,Electronics,378.63,302.9,20,3.6,2024-03-01,2024-12-01
843b8f99-f,Clothing,Clothing,172.74,146.83,15,2.7,2024-05-19,2024-12-01
46ddbf2a-0,Toys,Toys,17.08,11.96,30,4.4,2024-05-15,2024-12-01
0ded6d51-b,Sports,Sports,338.44,304.6,10,4.8,2024-09-09,2024-12-01
b34abdfb-8,Clothing,Clothing,148.98,74.49,50,3.6,2024-05-22,2024-12-01
3281432b-a,Home & Kitchen,Home & Kitchen,346.17,242.32,30,3.1,2024-01-30,2024-12-01
f6e1973d-d,Sports,Sports,135.91,129.11,5,3.6,2024-06-12,2024-12-01
46d205d7-b,Toys,Toys,341.06,306.95,10,4.3,2024-04-08,2024-12-01
5c0c794f-c,Clothing,Clothing,416.7,416.7,0,2.5,2024-04-18,2024-12-01
51c2dc56-7,Books,Books,97.95,73.46,25,4.0,2024-05-25,2024-12-01
8a77898b-8,Sports,Sports,118.21,82.75,30,4.0,2024-02-07,2024-12-01
ad9581a4-0,Books,Books,255.92,230.33,10,4.1,2024-08-18,2024-12-01
1306885a-f,Books,Books,198.11,99.06,50,3.1,2024-07-22,2024-12-01
b1920f07-6,Toys,Toys,80.06,68.05,15,4.3,2024-10-17,2024-12-01
9366eec8-b,Sports,Sports,108.02,86.42,20,2.7,2024-01-04,2024-12-01
8037dc93-a,Toys,Toys,158.49,134.72,15,3.0,2024-05-16,2024-12-01
1a0d08bb-d,Electronics,Electronics,316.9,253.52,20,4.7,2024-02-08,2024-12-01
f7ebaec2-4,Clothing,Clothing,142.15,71.08,50,4.3,2024-10-28,2024-12-01
0764f6d3-c,Beauty,Beauty,433.65,346.92,20,2.5,2024-11-09,2024-12-01
a8d1277a-0,Home & Kitchen,Home & Kitchen,51.82,51.82,0,3.1,2024-04-07,2024-12-01
102b9ab9-f,Home & Kitchen,Home & Kitchen,287.77,258.99,10,3.0,2024-11-11,2024-12-01
0e9d8aba-c,Clothing,Clothing,263.46,184.42,30,3.2,2024-07-14,2024-12-01
a2137180-3,Toys,Toys,464.8,325.36,30,3.1,2024-04-18,2024-12-01
cda05d56-5,Books,Books,179.09,89.55,50,2.7,2024-03-05,2024-12-01
6ec7b270-1,Beauty,Beauty,56.34,50.71,10,3.6,2024-03-04,2024-12-01
3d9280ac-8,Sports,Sports,293.68,220.26,25,4.3,2024-08-30,2024-12-01
10f11f18-5,Books,Books,204.69,102.34,50,4.0,2024-08-15,2024-12-01
d2c02693-7,Beauty,Beauty,85.67,59.97,30,4.2,2024-04-09,2024-12-01
73d0ed60-0,Toys,Toys,271.62,217.3,20,2.7,2024-04-08,2024-12-01
e4da43fb-b,Books,Books,434.06,217.03,50,4.9,2024-09-27,2024-12-01
dfae4cb5-7,Toys,Toys,403.69,383.51,5,4.6,2024-07-19,2024-12-01
dab77002-a,Sports,Sports,250.78,250.78,0,4.5,2024-02-12,2024-12-01
918372e9-e,Clothing,Clothing,472.01,424.81,10,4.6,2024-11-17,2024-12-01
4baa2a93-c,Toys,Toys,411.25,370.12,10,4.8,2024-06-04,2024-12-01
f0bf4f4a-e,Home & Kitchen,Home & Kitchen,129.1,64.55,50,3.9,2024-07-30,2024-12-01
74b85d53-2,Sports,Sports,427.22,405.86,5,3.0,2024-08-22,2024-12-01
b9c5a1cd-8,Beauty,Beauty,200.58,190.55,5,4.0,2024-02-24,2024-12-01
55ad51a4-7,Home & Kitchen,Home & Kitchen,147.46,103.22,30,4.4,2024-03-18,2024-12-01
f209e50b-6,Sports,Sports,284.81,284.81,0,4.3,2024-07-11,2024-12-01
bb22db47-5,Clothing,Clothing,32.57,27.68,15,3.8,2024-05-18,2024-12-01
0d17cc68-f,Books,Books,322.14,161.07,50,2.7,2024-09-11,2024-12-01
4ec3a5c5-c,Books,Books,187.36,177.99,5,3.4,2024-03-18,2024-12-01
c6aa7b68-4,Sports,Sports,479.31,479.31,0,4.8,2024-10-24,2024-12-01
d02581bb-6,Home & Kitchen,Home & Kitchen,138.58,117.79,15,4.0,2024-04-17,2024-12-01
0063786d-0,Electronics,Electronics,354.92,354.92,0,3.8,2024-10-12,2024-12-01
8cd97b59-d,Beauty,Beauty,329.08,296.17,10,3.2,2024-09-07,2024-12-01
10f30747-e,Home & Kitchen,Home & Kitchen,399.27,399.27,0,3.4,2024-11-21,2024-12-01
758e2e7f-1,Toys,Toys,366.82,348.48,5,4.7,2024-10-26,2024-12-01
749b802c-a,Electronics,Electronics,395.07,296.3,25,4.2,2024-05-22,2024-12-01
cb658966-e,Books,Books,427.4,341.92,20,4.5,2024-07-09,2024-12-01
df9f33f5-1,Books,Books,433.97,347.18,20,3.6,2024-01-05,2024-12-01
178b783b-5,Home & Kitchen,Home & Kitchen,31.97,28.77,10,4.1,2024-05-17,2024-12-01
2f18091d-4,Beauty,Beauty,430.19,344.15,20,3.1,2024-07-18,2024-12-01
ed0cc782-d,Clothing,Clothing,231.04,207.94,10,4.3,2024-04-08,2024-12-01
2ab6358d-4,Clothing,Clothing,41.27,39.21,5,3.6,2024-07-26,2024-12-01
24913f2e-2,Home & Kitchen,Home & Kitchen,313.34,219.34,30,3.6,2024-08-04,2024-12-01
793b5123-c,Sports,Sports,460.68,437.65,5,4.1,2024-05-31,2024-12-01
835fac32-5,Toys,Toys,456.87,342.65,25,4.8,2024-07-19,2024-12-01
d63815b9-c,Clothing,Clothing,214.75,214.75,0,2.7,2024-06-19,2024-12-01
afb954bb-f,Sports,Sports,386.52,367.19,5,4.6,2024-10-04,2024-12-01
694fc02b-a,Home & Kitchen,Home & Kitchen,190.17,190.17,0,3.2,2024-04-04,2024-12-01
cef56506-5,Home & Kitchen,Home & Kitchen,327.17,229.02,30,3.6,2024-08-18,2024-12-01
ef4f7c42-e,Books,Books,295.26,250.97,15,2.6,2024-10-15,2024-12-01
0b4dc863-c,Clothing,Clothing,106.96,96.26,10,3.3,2024-06-25,2024-12-01
7ebc97fb-b,Toys,Toys,169.52,169.52,0,3.8,2024-02-16,2024-12-01
918b5f9a-3,Sports,Sports,344.57,172.28,50,2.6,2024-07-12,2024-12-01
c548cf2c-b,Home & Kitchen,Home & Kitchen,89.46,76.04,15,3.7,2024-10-26,2024-12-01
df747575-7,Beauty,Beauty,472.59,448.96,5,4.8,2024-09-21,2024-12-01
827e917d-5,Toys,Toys,89.3,62.51,30,2.8,2024-01-10,2024-12-01
8bb1e074-4,Sports,Sports,288.05,288.05,0,4.4,2024-06-21,2024-12-01
4678822d-d,Clothing,Clothing,176.69,132.52,25,3.5,2024-02-21,2024-12-01
521bae69-4,Books,Books,444.5,311.15,30,4.1,2024-07-13,2024-12-01
102c84db-6,Sports,Sports,144.11,144.11,0,3.2,2024-07-17,2024-12-01
ebe13d4f-7,Sports,Sports,433.94,433.94,0,2.9,2024-07-01,2024-12-01
ae024f47-f,Clothing,Clothing,160.88,120.66,25,2.9,2024-01-01,2024-12-01
6bf29c21-b,Sports,Sports,434.47,434.47,0,2.7,2024-05-29,2024-12-01
44554ff5-b,Home & Kitchen,Home & Kitchen,230.16,115.08,50,3.0,2024-02-15,2024-12-01
0bf21190-0,Home & Kitchen,Home & Kitchen,276.95,221.56,20,4.2,2024-04-15,2024-12-01
0d81c583-f,Home & Kitchen,Home & Kitchen,394.59,394.59,0,4.7,2024-08-06,2024-12-01
0b2ac28d-3,Electronics,Electronics,371.41,334.27,10,4.5,2024-10-17,2024-12-01
151f3148-4,Sports,Sports,349.27,296.88,15,4.2,2024-07-04,2024-12-01
43f85fc8-5,Clothing,Clothing,51.97,41.58,20,2.8,2024-10-24,2024-12-01
7d749d16-a,Toys,Toys,298.43,298.43,0,3.2,2024-08-23,2024-12-01
2bd88536-d,Home & Kitchen,Home & Kitchen,361.04,361.04,0,3.3,2024-04-01,2024-12-01
6d385880-3,Beauty,Beauty,31.89,23.92,25,3.1,2024-04-03,2024-12-01
d7dc3c83-7,Beauty,Beauty,393.9,196.95,50,3.8,2024-10-28,2024-12-01
2acb95e2-9,Books,Books,432.65,302.85,30,3.8,2024-05-23,2024-12-01
db768ef3-e,Home & Kitchen,Home & Kitchen,262.74,223.33,15,3.4,2024-05-19,2024-12-01
c940cc52-a,Electronics,Electronics,34.02,27.22,20,3.4,2024-05-26,2024-12-01
72ce314e-c,Electronics,Electronics,101.83,76.37,25,4.6,2024-05-13,2024-12-01
8c735cf6-6,Toys,Toys,418.08,418.08,0,4.5,2024-08-29,2024-12-01
31068fbd-5,Clothing,Clothing,285.27,213.95,25,3.3,2024-04-21,2024-12-01
5abf64dc-f,Sports,Sports,233.63,163.54,30,4.8,2024-05-16,2024-12-01
d65380b8-b,Clothing,Clothing,257.48,218.86,15,4.9,2024-03-30,2024-12-01
ccdca36b-5,Books,Books,445.72,222.86,50,3.3,2024-10-26,2024-12-01
2739d8a4-1,Beauty,Beauty,257.18,244.32,5,3.4,2024-07-11,2024-12-01
a537747a-b,Electronics,Electronics,278.99,237.14,15,3.8,2024-10-02,2024-12-01
5f56f43c-3,Beauty,Beauty,252.94,177.06,30,4.9,2024-03-24,2024-12-01
080b71c4-4,Sports,Sports,50.37,45.33,10,4.7,2024-11-02,2024-12-01
1df2222c-7,Electronics,Electronics,106.14,106.14,0,2.8,2024-06-03,2024-12-01
6ee9e3f0-3,Sports,Sports,399.39,359.45,10,3.5,2024-11-10,2024-12-01
9ec84b7e-f,Electronics,Electronics,291.89,262.7,10,3.9,2024-02-26,2024-12-01
7199581b-3,Home & Kitchen,Home & Kitchen,279.35,265.38,5,3.8,2024-04-15,2024-12-01
5ac642e8-2,Books,Books,197.95,168.26,15,3.0,2024-09-27,2024-12-01
0deb5462-0,Home & Kitchen,Home & Kitchen,463.22,440.06,5,4.6,2024-06-02,2024-12-01
359b2172-9,Sports,Sports,168.01,84.0,50,4.2,2024-08-21,2024-12-01
737eae8d-e,Home & Kitchen,Home & Kitchen,38.25,26.77,30,4.6,2024-10-17,2024-12-01
006cd2ab-5,Sports,Sports,436.07,414.27,5,4.6,2024-05-01,2024-12-01
1b9cd71e-b,Beauty,Beauty,44.39,44.39,0,4.4,2024-08-21,2024-12-01
742b2734-0,Electronics,Electronics,237.6,225.72,5,3.6,2024-10-08,2024-12-01
525a3c3a-f,Electronics,Electronics,214.63,160.97,25,4.0,2024-08-09,2024-12-01
35fbbd87-6,Beauty,Beauty,471.68,377.34,20,2.9,2024-02-08,2024-12-01
4b6f292d-e,Books,Books,386.36,309.09,20,4.2,2024-09-17,2024-12-01
780f63d6-5,Beauty,Beauty,218.86,196.97,10,2.9,2024-03-24,2024-12-01
880c9bdf-3,Clothing,Clothing,331.21,231.85,30,4.2,2024-04-02,2024-12-01
32d01cbe-c,Electronics,Electronics,18.8,14.1,25,3.1,2024-07-18,2024-12-01
3a0c22e7-4,Electronics,Electronics,215.01,107.5,50,2.8,2024-06-08,2024-12-01
142c03ad-2,Beauty,Beauty,367.33,183.66,50,2.9,2024-03-27,2024-12-01
55edee38-f,Beauty,Beauty,383.36,383.36,0,2.5,2024-03-04,2024-12-01
6e863b90-e,Sports,Sports,146.46,139.14,5,4.3,2024-08-05,2024-12-01
d1c954d1-9,Toys,Toys,249.34,199.47,20,4.3,2024-06-11,2024-12-01
27bea5fd-b,Electronics,Electronics,192.73,144.55,25,3.8,2024-03-08,2024-12-01
ef3c93eb-7,Clothing,Clothing,117.42,93.94,20,2.9,2024-09-28,2024-12-01
34f7ba7d-c,Toys,Toys,199.48,169.56,15,2.7,2024-11-21,2024-12-01
476cb286-2,Toys,Toys,463.31,393.81,15,2.5,2024-04-30,2024-12-01
593f72e9-e,Toys,Toys,185.53,166.98,10,2.9,2024-11-17,2024-12-01
07f7a673-8,Books,Books,481.16,360.87,25,4.7,2024-05-20,2024-12-01
cc64be0e-f,Books,Books,167.77,117.44,30,3.1,2024-04-12,2024-12-01
4a8b4b0b-b,Electronics,Electronics,123.79,123.79,0,3.4,2024-01-09,2024-12-01
61e20ac1-7,Books,Books,331.56,165.78,50,2.8,2024-09-05,2024-12-01
904999a9-7,Sports,Sports,129.45,122.98,5,3.1,2024-08-18,2024-12-01
baea080a-9,Electronics,Electronics,347.27,260.45,25,3.8,2024-06-12,2024-12-01
6e3beafc-d,Toys,Toys,489.29,440.36,10,4.0,2024-01-19,2024-12-01
e5937e20-5,Books,Books,235.18,235.18,0,3.1,2024-01-28,2024-12-01
5e1ac35c-a,Books,Books,477.68,334.38,30,2.6,2024-05-17,2024-12-01
d11ab1dd-a,Home & Kitchen,Home & Kitchen,159.95,111.96,30,3.5,2024-04-28,2024-12-01
7db532eb-7,Toys,Toys,112.55,84.41,25,3.1,2024-11-01,2024-12-01
8bd5e64f-d,Home & Kitchen,Home & Kitchen,56.87,51.18,10,3.0,2024-08-25,2024-12-01
7ca7107b-7,Electronics,Electronics,142.61,128.35,10,4.9,2024-07-06,2024-12-01
addbc2a0-1,Clothing,Clothing,33.31,28.31,15,4.0,2024-04-26,2024-12-01
4ede3d2b-a,Beauty,Beauty,177.17,132.88,25,3.9,2024-09-07,2024-12-01
055a9bc5-a,Home & Kitchen,Home & Kitchen,382.64,267.85,30,3.5,2024-11-12,2024-12-01
17ede104-6,Clothing,Clothing,104.37,83.5,20,3.6,2024-11-02,2024-12-01
a262c069-4,Home & Kitchen,Home & Kitchen,329.03,246.77,25,3.9,2024-01-31,2024-12-01
905cb450-c,Electronics,Electronics,272.05,231.24,15,4.2,2024-10-01,2024-12-01
e6ddc669-c,Toys,Toys,192.95,183.3,5,4.3,2024-08-20,2024-12-01
156f7e2b-9,Home & Kitchen,Home & Kitchen,128.74,64.37,50,2.9,2024-09-19,2024-12-01
9e533c02-7,Electronics,Electronics,361.85,271.39,25,3.8,2024-02-05,2024-12-01
ab6bdbee-3,Toys,Toys,197.88,178.09,10,3.5,2024-04-21,2024-12-01
72d77546-2,Clothing,Clothing,122.79,104.37,15,4.7,2024-01-25,2024-12-01
437789ec-5,Home & Kitchen,Home & Kitchen,290.14,246.62,15,4.1,2024-04-13,2024-12-01
583179d7-5,Electronics,Electronics,227.45,181.96,20,3.8,2024-05-19,2024-12-01
6c21e943-3,Books,Books,318.96,223.27,30,2.8,2024-02-15,2024-12-01
55b3a852-9,Beauty,Beauty,160.41,80.2,50,4.0,2024-08-24,2024-12-01
76fa1c92-2,Clothing,Clothing,428.15,321.11,25,2.8,2024-07-27,2024-12-01
1fc03817-d,Toys,Toys,351.68,246.18,30,3.3,2024-05-08,2024-12-01
70fce63e-6,Toys,Toys,245.25,196.2,20,2.9,2024-05-13,2024-12-01
7f734297-4,Beauty,Beauty,327.94,229.56,30,4.2,2024-02-29,2024-12-01
9a49cb15-7,Beauty,Beauty,53.15,53.15,0,3.0,2024-09-10,2024-12-01
f5040cdd-f,Electronics,Electronics,483.76,241.88,50,3.5,2024-05-05,2024-12-01
e0cfa3c7-3,Toys,Toys,60.12,48.1,20,4.7,2024-09-01,2024-12-01
38d4979c-c,Beauty,Beauty,298.24,208.77,30,3.0,2024-07-02,2024-12-01
97113d45-4,Home & Kitchen,Home & Kitchen,51.92,51.92,0,3.8,2024-05-24,2024-12-01
52a56ac7-c,Sports,Sports,45.39,22.7,50,3.5,2024-10-16,2024-12-01
f24afeb8-c,Clothing,Clothing,60.17,51.14,15,2.5,2024-09-29,2024-12-01
a21685d4-7,Books,Books,265.56,199.17,25,4.5,2024-04-23,2024-12-01
ee6efec8-8,Books,Books,215.49,204.72,5,2.7,2024-11-13,2024-12-01
27f233b7-a,Sports,Sports,168.21,168.21,0,3.7,2024-03-01,2024-12-01
b169d475-5,Beauty,Beauty,230.21,230.21,0,3.9,2024-08-21,2024-12-01
9a743f52-0,Beauty,Beauty,448.57,358.86,20,4.1,2024-02-28,2024-12-01
14607706-8,Sports,Sports,96.31,91.49,5,4.2,2024-04-11,2024-12-01
b9334bd5-4,Books,Books,329.54,263.63,20,3.1,2024-11-16,2024-12-01
077818f5-8,Books,Books,417.07,208.53,50,2.5,2024-01-14,2024-12-01
19ebba70-8,Books,Books,264.45,251.23,5,4.3,2024-02-28,2024-12-01
d6bcd01d-c,Clothing,Clothing,82.72,66.18,20,3.8,2024-07-14,2024-12-01
28a99b08-3,Clothing,Clothing,265.25,265.25,0,4.6,2024-05-06,2024-12-01
8d0c9e1c-c,Home & Kitchen,Home & Kitchen,464.26,324.98,30,4.6,2024-04-12,2024-12-01
5dd81ddb-f,Electronics,Electronics,205.68,185.11,10,4.6,2024-01-26,2024-12-01
af7b0fdd-7,Beauty,Beauty,41.41,28.99,30,3.7,2024-06-01,2024-12-01
572dd8d9-2,Beauty,Beauty,142.61,128.35,10,3.3,2024-03-31,2024-12-01
4e553a64-6,Sports,Sports,189.35,94.67,50,4.5,2024-11-12,2024-12-01
34469e0b-6,Sports,Sports,24.41,21.97,10,3.6,2024-06-29,2024-12-01
2e962d53-a,Books,Books,428.85,364.52,15,3.0,2024-10-23,2024-12-01
e1fcc349-b,Beauty,Beauty,297.35,208.15,30,4.6,2024-06-28,2024-12-01
bb922b32-8,Books,Books,53.13,39.85,25,4.7,2024-08-25,2024-12-01
056e009d-6,Beauty,Beauty,496.31,372.23,25,3.7,2024-02-18,2024-12-01
333bfc25-0,Home & Kitchen,Home & Kitchen,313.5,282.15,10,2.7,2024-03-21,2024-12-01
2e895596-b,Sports,Sports,166.78,133.42,20,3.5,2024-03-11,2024-12-01
463221f1-b,Books,Books,80.69,80.69,0,4.5,2024-03-01,2024-12-01
0f7f7a5b-4,Home & Kitchen,Home & Kitchen,205.66,164.53,20,4.8,2024-06-25,2024-12-01
f0250a8a-1,Sports,Sports,294.06,235.25,20,3.0,2024-01-30,2024-12-01
23c39afd-4,Clothing,Clothing,481.0,336.7,30,2.7,2024-07-09,2024-12-01
53bca148-1,Toys,Toys,64.64,48.48,25,4.7,2024-08-26,2024-12-01
72d6c5f7-5,Beauty,Beauty,437.28,393.55,10,3.5,2024-01-16,2024-12-01
03373a01-a,Electronics,Electronics,338.85,321.91,5,3.9,2024-04-29,2024-12-01
747def18-0,Toys,Toys,486.64,437.98,10,4.9,2024-10-01,2024-12-01
ac440998-5,Beauty,Beauty,59.31,47.45,20,2.7,2024-10-15,2024-12-01
6181fdf3-3,Electronics,Electronics,59.56,44.67,25,4.1,2024-04-12,2024-12-01
d7099b67-2,Clothing,Clothing,322.39,306.27,5,2.7,2024-04-21,2024-12-01
34053ecd-3,Beauty,Beauty,459.93,390.94,15,3.4,2024-03-06,2024-12-01
c5b994a5-5,Electronics,Electronics,265.71,199.28,25,4.5,2024-04-04,2024-12-01
478bc891-e,Books,Books,26.45,19.84,25,3.6,2024-07-29,2024-12-01
26e42f88-5,Sports,Sports,357.62,178.81,50,5.0,2024-04-05,2024-12-01
e2da2cd0-0,Toys,Toys,282.33,254.1,10,3.9,2024-11-18,2024-12-01
67e41f7f-3,Books,Books,396.56,198.28,50,3.3,2024-09-13,2024-12-01
20f883e0-e,Toys,Toys,456.74,456.74,0,3.1,2024-06-07,2024-12-01
55159488-d,Electronics,Electronics,281.5,225.2,20,3.4,2024-02-24,2024-12-01
4ca008f8-5,Clothing,Clothing,230.41,218.89,5,3.4,2024-06-15,2024-12-01
7ad050b2-d,Sports,Sports,479.45,383.56,20,2.7,2024-04-24,2024-12-01
1f5425bf-6,Beauty,Beauty,81.48,77.41,5,3.4,2024-05-01,2024-12-01
7d2f6da6-1,Home & Kitchen,Home & Kitchen,229.63,195.19,15,3.7,2024-04-26,2024-12-01
d9dd7305-e,Electronics,Electronics,422.68,211.34,50,4.3,2024-06-11,2024-12-01
9e1cec60-9,Sports,Sports,50.88,43.25,15,4.1,2024-03-16,2024-12-01
ec441d57-7,Clothing,Clothing,369.95,314.46,15,4.3,2024-01-22,2024-12-01
ecc1678f-a,Home & Kitchen,Home & Kitchen,58.77,44.08,25,2.5,2024-01-13,2024-12-01
1fe8c373-3,Toys,Toys,397.97,338.27,15,3.0,2024-02-25,2024-12-01
02dbf50b-0,Books,Books,282.65,226.12,20,4.2,2024-06-29,2024-12-01
